trigram;freq
('ия', 'недостаточно', 'того');1
('недостаточно', 'того', 'будущие');1
('того', 'будущие', 'преподаватели');1
('корпусной', 'лингвистики', 'наряду');1
('лингвистики', 'наряду', 'другими');1
('наряду', 'другими', 'подходами');1
('самостоятельно', 'доступны', 'разные');1
('основы', 'кл', 'способы');1
('кл', 'способы', 'применения');1
('способы', 'применения', 'обучении');1
('применения', 'обучении', 'ия');1
('обучении', 'ия', 'самостоятельно');1
('ия', 'самостоятельно', 'доступны');1
('доступны', 'разные', 'способы');1
('желающих', 'освоить', 'основы');1
('разные', 'способы', 'которые');1
('способы', 'которые', 'рассмотрим');1
('которые', 'рассмотрим', 'следующем');1
('рассмотрим', 'следующем', 'разделе');1
('следующем', 'разделе', 'обзор');1
('разделе', 'обзор', 'открытых');1
('освоить', 'основы', 'кл');1
('ия', 'желающих', 'освоить');1
('другими', 'подходами', 'курсе');1
('изучении', 'других', 'теоретических');1
('подходами', 'курсе', 'методики');1
('курсе', 'методики', 'обучения');1
('методики', 'обучения', 'ия');1
('обучения', 'ия', 'использовать');1
('ия', 'использовать', 'изучении');1
('использовать', 'изучении', 'других');1
('других', 'теоретических', 'практических');1
('действующих', 'преподавателей', 'ия');1
('теоретических', 'практических', 'лингвистических');1
('практических', 'лингвистических', 'дисциплин');1
('лингвистических', 'дисциплин', 'мотивированных');1
('дисциплин', 'мотивированных', 'будущих');1
('мотивированных', 'будущих', 'действующих');1
('будущих', 'действующих', 'преподавателей');1
('просмотров', 'являются', 'ролики');1
('ролики', 'освоению', 'созданию');1
('современной', 'корпусной', 'лингвистики');1
('образовательных', 'ресурсов', 'специально');1
('ресурсом', 'самообразования', 'наиболее');1
('самообразования', 'наиболее', 'популярные');1
('наиболее', 'популярные', 'моок');1
('популярные', 'моок', 'курсы');1
('моок', 'курсы', 'корпусной');1
('курсы', 'корпусной', 'лингвистике');1
('корпусной', 'лингвистике', 'разработанный');1
('лингвистике', 'разработанный', 'ланкастерском');1
('разработанный', 'ланкастерском', 'университете');1
('ланкастерском', 'университете', 'т');1
('университете', 'т', 'макэнери');1
('т', 'макэнери', 'размещенный');1
('макэнери', 'размещенный', 'платформе');1
('размещенный', 'платформе', 'моок');1
('платформе', 'моок', 'является');1
('ценным', 'ресурсом', 'самообразования');1
('делает', 'ценным', 'ресурсом');1
('доступность', 'делает', 'ценным');1
('оор', 'позволил', 'выявить');1
('специально', 'проведенный', 'анализ');1
('проведенный', 'анализ', 'сравнения');1
('анализ', 'сравнения', 'моок');1
('сравнения', 'моок', 'курсов');1
('моок', 'курсов', 'оор');1
('курсов', 'оор', 'позволил');1
('позволил', 'выявить', 'важные');1
('менее', 'доступность', 'делает');1
('выявить', 'важные', 'отличия');1
('важные', 'отличия', 'этими');1
('отличия', 'этими', 'категориями');1
('этими', 'категориями', 'ресурсов');1
('категориями', 'ресурсов', 'менее');1
('ресурсов', 'менее', 'доступность');1
('моок', 'является', 'введением');1
('является', 'введением', 'кл');1
('введением', 'кл', 'затрагивает');1
('открытое', 'образование', 'курс');1
('вшэ', 'представленный', 'левинзон');1
('представленный', 'левинзон', 'размещен');1
('левинзон', 'размещен', 'национальной');1
('размещен', 'национальной', 'платформе');1
('национальной', 'платформе', 'открытое');1
('платформе', 'открытое', 'образование');1
('образование', 'курс', 'дает');1
('лингвистику', 'курс', 'вшэ');1
('курс', 'дает', 'представление');1
('дает', 'представление', 'практическом');1
('представление', 'практическом', 'применении');1
('практическом', 'применении', 'достижений');1
('применении', 'достижений', 'современной');1
('достижений', 'современной', 'корпусной');1
('курс', 'вшэ', 'представленный');1
('корпусную', 'лингвистику', 'курс');1
('кл', 'затрагивает', 'вопросы');1
('крупными', 'онлайн', 'корпусами');1
('затрагивает', 'вопросы', 'обучения');1
('вопросы', 'обучения', 'ия');1
('ия', 'использованием', 'кл');1
('использованием', 'кл', 'знакомит');1
('кл', 'знакомит', 'крупными');1
('знакомит', 'крупными', 'онлайн');1
('онлайн', 'корпусами', 'новым');1
('введение', 'корпусную', 'лингвистику');1
('корпусами', 'новым', 'корпусным');1
('новым', 'корпусным', 'менеджером');1
('корпусным', 'менеджером', 'разработанным');1
('менеджером', 'разработанным', 'брезиной');1
('разработанным', 'брезиной', 'введение');1
('брезиной', 'введение', 'корпусную');1
('ресурсов', 'специально', 'проведенный');1
('примером', 'открытых', 'образовательных');1
('освоению', 'созданию', 'собственного');1
('являются', 'примером', 'открытых');1
('канале', 'разместил', 'видео');1
('разместил', 'видео', 'роликов');1
('видео', 'роликов', 'объясняющих');1
('роликов', 'объясняющих', 'использовать');1
('объясняющих', 'использовать', 'основные');1
('использовать', 'основные', 'функции');1
('основные', 'функции', 'программы');1
('функции', 'программы', 'версии');1
('программы', 'версии', 'широкоизвестного');1
('версии', 'широкоизвестного', 'корпусного');1
('широкоизвестного', 'корпусного', 'менеджера');1
('корпусного', 'менеджера', 'разработал');1
('менеджера', 'разработал', 'длительность');1
('разработал', 'длительность', 'видео');1
('длительность', 'видео', 'колеблется');1
('своем', 'канале', 'разместил');1
('антони', 'своем', 'канале');1
('л', 'антони', 'своем');1
('имеют', 'свои', 'каналы');1
('специального', 'корпуса', 'корпусе');1
('корпуса', 'корпусе', 'разработчики');1
('корпусе', 'разработчики', 'крупных');1
('разработчики', 'крупных', 'корпусов');1
('крупных', 'корпусов', 'имеют');1
('корпусов', 'имеют', 'свои');1
('свои', 'каналы', 'разместил');1
('колеблется', 'л', 'антони');1
('каналы', 'разместил', 'ролика');1
('разместил', 'ролика', 'продолжительность');1
('ролика', 'продолжительность', 'обучающих');1
('продолжительность', 'обучающих', 'видео');1
('обучающих', 'видео', 'колеблется');1
('видео', 'колеблется', 'л');1
('видео', 'колеблется', 'фолл');1
('колеблется', 'фолл', 'призывает');1
('фолл', 'призывает', 'активно');1
('практически', 'отсутствуют', 'массовые');1
('корпусных', 'менеджеров', 'русскоязычном');1
('менеджеров', 'русскоязычном', 'сегменте');1
('сегменте', 'интернета', 'такие');1
('интернета', 'такие', 'материалы');1
('такие', 'материалы', 'практически');1
('материалы', 'практически', 'отсутствуют');1
('отсутствуют', 'массовые', 'открытые');1
('корпусах', 'применения', 'корпусных');1
('массовые', 'открытые', 'онлайн');1
('открытые', 'онлайн', 'курсы');1
('онлайн', 'курсы', 'массовом');1
('курсы', 'массовом', 'сознании');1
('массовом', 'сознании', 'являются');1
('сознании', 'являются', 'примером');1
('применения', 'корпусных', 'менеджеров');1
('онлайн', 'корпусах', 'применения');1
('призывает', 'активно', 'создавать');1
('собственным', 'опытом', 'применения');1
('активно', 'создавать', 'небольшие');1
('создавать', 'небольшие', 'видео');1
('небольшие', 'видео', 'делясь');1
('видео', 'делясь', 'них');1
('делясь', 'них', 'собственным');1
('них', 'собственным', 'опытом');1
('опытом', 'применения', 'подходов');1
('доступных', 'онлайн', 'корпусах');1
('применения', 'подходов', 'корпусной');1
('обучении', 'ия', 'скрытыми');1
('ия', 'скрытыми', 'хитростями');1
('скрытыми', 'хитростями', 'работы');1
('хитростями', 'работы', 'доступных');1
('работы', 'доступных', 'онлайн');1
('проектной', 'деятельности', 'студентов');1
